311600222,俞振海,大二,11,11
3116008818,荀溥心,大二,01,17
311600978,熊晟睿,大三,16,28
3116006976,文浩宇,大一,16,38
3116007050,顾鑫磊,大一,07,34
3116007491,巴坚秉,大四,16,39
3116007329,巴鑫磊,大四,10,05
3116005779,华晟睿,大四,14,25
3116004741,淳于烨霖,大四,01,24
3116005460,包建明,大一,05,08
311600742,翟理群,大四,14,39
3116001342,东旭尧,大二,13,08
3116001421,欧阳涵润,大四,14,35
3116001054,翟擎宇,大二,16,11
3116003090,方彭泽,大二,16,41
3116005650,吉敏,大三,08,34
3116007155,管熠彤,大二,05,31
3116009835,傅浦泽,大三,07,44
3116004722,谷景同,大四,15,11
3116004325,浦濮存,大一,12,38
3116001435,柳楷瑞,大一,08,32
31160018,关军,大三,12,14
3116002566,司空敏博,大三,09,05
311600392,竺力勤,大四,13,04
3116008974,明芳,大三,13,32
3116002121,沃杰,大一,08,11
3116002188,钮祺温,大二,09,10
3116006975,喻哲瀚,大二,11,04
3116004115,黄娜,大一,16,17
3116001371,劳锐达,大四,01,20
3116005695,湛伟,大一,12,38
3116004562,郗天佑,大三,07,43
3116002563,充雨泽,大四,10,20
3116006522,蓬娟,大二,10,33
3116002515,冯越泽,大二,04,01
3116001695,长孙秀兰,大四,13,03
3116003521,有越彬,大三,10,08
3116002472,公孙强,大二,11,34
3116006119,栾君浩,大二,01,25
3116004533,寇景同,大四,15,05
3116005558,司艳,大二,09,38
3116006067,贾锦程,大四,02,25
3116006805,卜雨泽,大三,09,40
311600793,后弘文,大一,07,07
3116005778,苏哲彦,大一,02,31
3116005056,慕容力勤,大三,04,34
3116008536,花晋鹏,大一,13,01
3116007048,仇军,大二,02,17
3116004028,利锐达,大三,12,06
3116009068,弓康成,大一,06,11
3116006775,晋理群,大四,15,04
3116005309,傅磊,大二,15,01
3116001947,祖溥心,大二,03,17
3116008927,阚锐达,大三,09,02
3116004002,苗烨熠,大二,08,36
3116005145,訾茂彦,大二,02,08
311600722,彭君昊,大四,04,34
3116006399,郝雅昶,大二,07,13
311600411,公良兴言,大一,02,34
3116001429,濮阳泰宁,大四,12,04
3116001371,辛桂英,大四,08,24
311600762,仰鸿煊,大三,07,27
3116008933,刁圣杰,大四,13,33
3116005006,程翰飞,大四,10,04
3116007281,龙博超,大三,15,02
3116001301,江自怡,大二,07,13
3116006381,帅君平,大三,01,32
3116004275,井秀兰,大一,08,02
311600596,桑霞,大三,16,11
3116005945,辛静,大四,04,31
3116006059,臧静,大三,15,24
3116009770,董杰,大一,02,23
3116001784,卓静,大四,07,43
3116005870,阙弘博,大二,12,23
3116001704,庞涛,大一,06,20
3116001391,崔丽,大三,05,04
3116005503,焦晟睿,大二,08,16
3116003888,赫连烨熠,大一,11,20
3116008043,经智宸,大三,11,34
3116008894,扈开济,大二,02,25
3116005482,敖国源,大二,11,28
311600922,陆景同,大一,08,18
3116009646,堵芳,大二,03,19
311600728,尤雅昶,大二,09,12
3116006752,叶兴言,大四,13,31
3116009733,满瑾瑜,大四,07,44
3116007045,倪静,大四,01,26
3116004084,施心远,大二,05,01
3116005113,彭雅昶,大一,02,15
3116008409,庾向笛,大三,06,28
3116007371,许咏德,大二,05,27
311600421,巫雪风,大二,05,24
3116001161,孟秀英,大一,05,38
3116007900,夏鑫鹏,大四,14,15
3116005937,丘瑾瑜,大三,01,14
3116005370,祝嘉慕,大二,10,23
3116009629,逄斯年,大四,16,02
3116008066,东郭华奥,大四,04,20
3116005300,项正志,大二,08,38
311600176,尤嘉慕,大二,13,25
3116004141,从芳,大二,15,14
3116005380,赵靖琪,大三,16,25
3116009444,岳鸿朗,大三,01,21
3116003382,司空明辉,大二,12,07
3116002739,赫连英韶,大三,04,37
3116002468,杜洋,大三,12,28
3116002698,万俟敏博,大二,15,23
3116006563,长孙军,大二,07,43
311600804,郑越彬,大二,02,41
3116005225,佴敏博,大一,02,44
3116005928,别杰,大一,09,35
3116006364,商修为,大四,12,03
3116005105,商正豪,大一,06,39
3116007179,丌官和安,大二,12,04
3116006475,单桂英,大二,13,25
3116007030,利子晋,大三,13,24
3116005846,魏熠彤,大三,07,34
3116003157,习勇,大一,05,07
3116003064,巩强,大四,05,30
3116003004,籍擎苍,大一,08,39
3116002581,苍娟,大四,12,34
3116005177,边强,大三,11,01
3116002684,公西华奥,大三,01,29
3116009922,屈秀英,大一,09,14
3116004855,楚光华,大二,01,02
3116002714,梁涵润,大四,12,17
3116003163,薛立轩,大四,02,32
3116004611,聂昊乾,大一,09,40
3116009348,时康成,大二,11,45
3116007217,应晋鹏,大一,09,13
3116002714,佟修洁,大二,06,24
311600340,金华奥,大一,03,38
3116002115,归越彬,大二,01,25
3116006890,宗政晟睿,大四,12,26
3116006369,寿桂英,大三,04,28
3116002713,危良哲,大三,16,20
3116007318,蒲玉韵,大四,05,18
3116002337,邴平,大三,04,12
3116008675,欧　嘉懿,大二,15,19
3116004113,管绍辉,大四,07,30
3116002573,孟峻熙,大三,14,33
3116006670,公杰,大四,04,37
3116002473,虞杰,大二,04,18
311600619,蔡敏,大二,05,42
3116005670,严弘文,大二,08,32
3116005165,闻荣轩,大一,06,18
3116004965,梁明辉,大四,12,40
3116004716,弓瑾瑜,大一,07,14
3116008045,花理群,大一,09,26
3116009405,景艳,大四,01,01
3116004595,东门勇,大四,09,23
3116008,皇甫烨磊,大四,08,14
3116006892,卓刚,大四,08,13
3116009218,扈星阑,大一,16,45
3116005496,蒯立轩,大二,01,03
311600414,莘静,大一,12,05
311600304,劳伟泽,大四,08,27
3116002457,盛涛,大四,09,25
311600474,有弘文,大二,01,42
3116006086,季振海,大三,15,45
3116008191,郤旭尧,大二,16,44
3116007875,张瑾瑜,大三,05,21
3116008602,范祺祥,大二,13,42
3116001454,麹杰,大三,15,15
3116006152,衡瑾瑜,大二,08,43
31160036,郁娜,大三,09,30
3116009597,郗昊强,大四,12,32
3116007391,鲜于宏恺,大三,01,34
3116009639,尹鹤轩,大一,08,21
3116007187,丘德赫,大一,09,33
3116004091,晁俊明,大一,15,29
3116009605,徐强,大一,04,02
3116002112,东方濮存,大三,06,12
3116003666,夏璞瑜,大一,15,41
3116006931,韩熠彤,大四,15,35
3116008763,葛军,大三,12,34
3116002921,窦正豪,大一,11,37
3116007229,缪俊驰,大二,13,12
3116009446,魏晋鹏,大三,12,31
3116004848,逄向笛,大三,06,08
3116008825,戴德赫,大四,08,29
3116009210,常鑫磊,大二,15,18
3116006473,羿擎苍,大一,07,45
3116008578,杨翰飞,大二,06,35
3116007056,翁雨泽,大二,08,33
3116001151,司徒哲瀚,大三,08,20
3116004676,方明达,大三,04,01
3116006518,谷梁擎苍,大二,15,42
3116007808,壤驷伟诚,大三,08,06
3116005869,梅伟泽,大四,04,44
311600384,广擎苍,大二,15,34
3116003759,温茂彦,大四,08,33
3116009959,诸苑博,大四,12,42
3116003616,唐越泽,大二,04,08
3116007789,家勇,大一,12,30
3116008710,冀明杰,大三,01,26
3116005659,厉弘文,大二,04,21
3116005108,嵇鹏举,大四,15,03
3116001936,万俟靖琪,大一,07,27
3116008651,季俊驰,大一,12,24
3116007201,谯光华,大四,10,33
3116002819,娄明达,大一,06,24
3116005397,时德赫,大二,09,08
3116002259,上官瑾瑜,大一,02,03
3116003343,越正志,大三,02,43
3116009921,党荣轩,大一,08,30
3116003018,段干黎昕,大二,11,28
3116006294,国正志,大二,07,42
3116001846,于昊强,大一,13,24
3116002732,闻人静,大一,16,06
3116005436,酆杰,大三,03,03
3116008069,封同巍,大三,03,09
311600671,解明轩,大一,15,34
3116007377,乐哲彦,大一,06,32
3116009446,戈弘文,大四,09,34
3116003159,楚濮存,大二,10,11
3116001726,越泰宁,大三,15,03
3116004794,景华奥,大四,13,28
3116001496,宓雨泽,大四,12,17
3116009145,荣健柏,大四,15,04
3116008591,习静,大一,10,02
3116009855,单鹏举,大三,11,29
3116009809,丌官良哲,大三,11,45
311600899,牟建辉,大四,13,01
3116003025,邵楷瑞,大三,12,10
311600701,祖立轩,大三,03,15
311600751,贾明杰,大四,04,18
3116001079,元文昊,大一,12,19
3116004404,熊鹏煊,大四,16,23
3116002935,姬哲瀚,大一,16,14
3116006107,孟子骞,大一,14,16
3116001164,爱子轩,大三,15,26
3116001538,强经赋,大四,06,09
311600476,贺兴言,大四,15,43
3116009983,斜立辉,大三,13,35
3116003333,谭涵润,大一,05,19
3116007524,刁晋鹏,大一,07,26
311600329,闾丘秀英,大四,10,10
3116006912,鲁季同,大一,14,45
3116002053,秦炫明,大一,14,20
3116005460,虞开济,大一,11,07
3116002518,昝志泽,大四,01,37
3116006701,程理群,大一,01,12
3116006112,南宫翰海,大三,05,40
3116005909,晁咏德,大一,12,06
3116008827,於煜祺,大一,16,27
3116006305,许高格,大三,03,41
3116007228,阮伟,大一,10,13
3116006102,劳杰,大二,07,20
3116004785,强天佑,大二,05,14
3116004820,赵雅昶,大三,09,34
311600129,雍军,大三,10,16
3116005756,袁鑫磊,大四,10,18
3116008651,井光华,大一,08,16
3116004316,白敏博,大二,04,01
3116001279,太叔鑫磊,大一,08,06
3116005365,瞿荣轩,大一,01,16
3116008809,左丽,大一,14,06
3116006929,奚祺祥,大三,10,34
3116009060,蒋正豪,大三,08,22
3116009610,戈嘉慕,大四,02,30
3116007168,南门自怡,大三,05,16
3116007124,冀天佑,大一,11,27
3116007357,仰伟诚,大二,10,31
3116001369,诸君平,大四,09,34
311600713,宣溥心,大四,04,38
3116007608,弓立辉,大三,07,36
3116007017,锺俊驰,大二,14,10
311600475,刘祺温,大三,08,37
3116006382,訾奕伟,大二,14,35
3116007753,乐瑾瑜,大四,16,19
3116005672,明鹏煊,大一,09,36
3116006083,蔺君昊,大四,15,11
3116005911,宰父哲彦,大一,13,27
3116004813,殳鹏涛,大一,09,02
3116005815,宣致远,大四,10,06
3116002057,房伟,大三,06,32
3116007143,乐建辉,大三,12,30
311600504,车涵润,大一,08,41
3116003873,糜强,大三,13,07
3116001340,轩辕秀英,大二,01,23
3116006682,暴强,大四,02,10
3116008788,潘刚,大四,11,44
3116009361,从敏,大四,05,09
3116007760,黎良哲,大二,07,04
3116005492,邹旭尧,大四,01,34
3116004867,姬旭尧,大三,01,16
3116002884,越勇,大二,11,10
3116002088,空鑫鹏,大一,06,07
3116004274,周高格,大三,12,36
311600544,凌彭泽,大四,16,19
3116004957,糜新翰,大四,07,38
3116003549,贾晟睿,大四,12,28
3116009083,颜昊强,大一,07,41
3116007163,凌志泽,大三,04,44
3116004248,明良哲,大四,02,24
3116008261,庄娜,大四,04,06
3116009741,牛艳,大一,09,31
3116004341,伏鸿煊,大二,01,03
3116003820,霍君浩,大三,12,01
3116002282,郎蕴和,大四,04,39
3116004101,蒙睿慈,大一,05,19
311600640,狄涛,大二,06,11
3116007537,都圣杰,大三,09,01
3116009121,米明杰,大四,03,18
311600185,简煜祺,大三,06,27
3116001214,秋溥心,大一,11,28
3116005635,蒋明,大二,07,30
3116009659,余朋义,大一,08,31
3116005614,单康成,大四,04,22
3116007281,沙荣轩,大三,11,34
3116008869,伏弘文,大一,14,20
3116006453,东郭远航,大一,16,36
3116009568,顾军,大二,09,30
3116003003,史阳曦,大三,16,20
3116004439,司寇秀兰,大一,07,25
3116004379,商敏,大四,06,10
3116006784,郁靖琪,大二,13,28
3116007070,郁立诚,大三,05,33
3116004105,堵宇寰,大一,06,09
3116005465,韦秀兰,大四,04,44
3116005809,终秀兰,大三,06,22
3116008900,浦睿慈,大二,14,26
3116005636,许烨华,大二,10,44
3116007626,应正豪,大三,05,17
3116004870,景坚秉,大四,07,11
3116002933,左志泽,大二,11,41
3116002764,丁立诚,大二,05,33
3116004775,冷同巍,大二,10,39
3116008297,习鸿煊,大三,07,43
3116008988,阳风华,大一,15,06
3116006456,薄绍祺,大二,02,06
3116009523,尤鹏涛,大三,15,29
3116004448,酆军,大二,08,05
3116002125,西门敏博,大四,11,08
3116001224,栾鹤轩,大一,02,15
3116009343,璩明杰,大二,10,05
3116002553,公英韶,大一,14,18
3116001775,阮秀兰,大四,14,23
3116004661,通强,大三,12,24
3116002636,米建明,大四,07,22
311600783,马勇,大二,12,39
3116007286,卞敏,大四,08,17
3116006255,阳军,大四,07,30
3116002716,扈天佑,大二,04,22
3116001168,卓星阑,大三,08,28
3116005214,禄芳,大三,08,05
3116002793,斜娜,大一,08,33
3116005170,郗朋义,大二,06,33
3116008776,强军,大三,15,25
3116002926,徐浦泽,大一,03,17
3116002447,颛孙强,大二,11,29
3116007458,鄢磊,大三,10,12
3116002746,岳阳曦,大三,09,31
3116003201,崔雨泽,大四,07,20
3116007787,穆建辉,大四,02,44
3116008981,宁丽,大四,04,31
3116005433,濮风华,大三,14,39
3116005553,牟阳曦,大四,15,34
3116009573,娄立辉,大二,10,10
3116005125,邵哲瀚,大一,11,36
3116002992,林强,大四,14,26
3116002038,寿健柏,大三,11,28
3116008238,车昊乾,大三,15,03
3116009983,尹敏,大一,03,40
3116006249,国伟,大一,06,35
3116008218,倪高格,大二,05,09
3116008459,欧浦泽,大一,01,26
3116009659,太叔瑾瑜,大一,11,45
3116004647,扶子轩,大四,07,42
3116003857,张子骞,大三,08,40
3116004130,赫连昊然,大二,06,45
3116001115,蔡君浩,大一,05,32
3116008485,芮敏,大三,01,19
3116002702,乐正楷瑞,大四,02,14
3116006408,梁丘芳,大一,13,15
311600569,干天磊,大二,07,20
3116005445,扶芳,大四,12,32
3116006503,年苑博,大三,07,23
3116006336,卞修为,大二,06,18
311600448,纪鸿涛,大二,13,17
3116006727,康敏博,大二,13,33
3116005078,严秀兰,大三,12,13
3116005723,温同巍,大一,09,09
3116004748,欧致远,大四,12,17
3116005765,奚晟睿,大三,07,26
3116001855,狄凯安,大四,11,09
3116005695,斜智宸,大三,13,45
3116009571,史高格,大二,16,39
3116008679,卞季同,大一,06,41
3116002924,慎秀英,大四,03,42
3116001408,慎晋鹏,大二,10,40
3116008328,常绍辉,大三,05,28
311600172,弘君平,大三,01,36
3116007089,鱼芳,大二,05,43
3116003961,易智宸,大二,15,14
3116009866,霍绍祺,大二,03,35
3116001613,成雨泽,大四,03,39
3116004885,酆丽,大四,01,28
3116006572,乌力勤,大二,08,11
3116002407,梁丘静,大三,12,08
3116009503,贲宏恺,大一,16,25
3116005872,隗博超,大三,16,45
3116001437,桑季同,大三,13,23
3116006783,仇博涛,大三,10,22
3116002401,林奕伟,大一,11,15
3116005864,成明达,大一,05,25
3116006621,诸葛杰,大一,16,04
3116009022,詹越彬,大四,06,18
3116002716,水秀英,大三,08,37
3116008972,娄瑾瑜,大三,10,45
3116008595,连雪风,大一,12,06
3116004740,莫明达,大二,03,32
3116006575,隆杰,大三,05,03
3116003558,蔚鹏举,大四,04,08
3116005759,公西敏,大一,07,01
3116006268,乐正星阑,大四,01,29
311600127,漆雕皓轩,大一,16,37
3116006290,范坚秉,大一,14,06
3116001497,姬鸿煊,大二,12,42
3116007770,束健柏,大二,03,25
3116004319,楚炫明,大三,14,17
3116004600,陈熠彤,大三,10,27
3116001890,聂雅昶,大三,07,15
3116003867,车勇,大三,01,33
3116002273,吴兴言,大一,13,11
3116004792,习阳曦,大二,09,17
3116003294,惠健柏,大一,04,18
3116003521,平子骞,大一,07,32
3116003850,寇浩宇,大二,08,02
3116001037,令狐静,大一,02,21
3116008438,濮向笛,大四,11,31
3116003119,茅天磊,大四,07,44
3116001041,封磊,大一,14,24
3116009341,童凯安,大二,11,44
3116006650,雍晗昱,大二,01,07
311600724,巴正志,大四,04,06
3116005095,岳靖琪,大一,04,16
311600389,容冠宇,大四,05,37
3116004179,桂霞,大二,16,15
3116007564,姚明,大二,04,21
3116002255,慎伟泽,大三,09,29
3116005926,晋华奥,大三,11,18
3116004353,仉烨霖,大一,11,42
3116002764,甄杰,大一,10,29
3116009110,况天佑,大四,15,21
3116005035,封涛,大一,14,13
3116004597,崔　嘉懿,大二,09,31
3116003228,丰风华,大一,09,27
3116001403,郏明诚,大三,10,25
3116009262,翁玉韵,大三,06,45
3116007945,骆君浩,大二,10,18
3116002457,阚秀英,大三,01,06
3116001161,宦坚秉,大三,06,37
3116009163,应磊,大三,05,14
311600860,濮静,大三,01,02
3116009831,法勇,大二,02,16
3116006683,水咏德,大三,16,09
3116009277,阴越泽,大二,12,45
3116006668,麹敏,大三,07,02
3116005648,袁靖琪,大二,07,10
3116007898,佴宇寰,大二,11,08
3116004036,秦文昊,大三,07,03
3116004937,焦烨伟,大二,09,20
3116006815,尉迟熠彤,大四,04,38
3116006044,丰正志,大四,14,21
3116003458,石兴言,大四,07,37
3116001529,仲孙坚秉,大二,10,05
3116003757,缪远航,大一,04,40
3116001565,裘军,大一,06,04
3116004794,松子骞,大四,14,37
3116001934,巢　嘉懿,大二,08,35
311600557,方志泽,大二,11,38
3116007401,井文虹,大一,16,31
3116004560,羿绍祺,大四,12,35
3116001787,仰天磊,大一,13,08
3116007887,皇甫华奥,大一,14,45
3116006643,利良哲,大三,09,22
3116004564,西门明,大四,11,30
3116003192,钮哲瀚,大三,04,07
3116001648,皇甫晟睿,大一,09,27
3116003715,季伟泽,大三,04,31
3116005668,芮烨磊,大一,10,27
3116003678,督晋鹏,大三,09,41
3116009604,林晟睿,大一,03,01
3116006900,侯理群,大四,04,14
3116004099,楚欣德,大四,03,08
3116006202,倪敏,大二,16,36
3116003587,仉荣轩,大一,14,42
3116007099,黎丽,大三,04,10
3116007100,宿绍祺,大四,15,16
3116003665,任国源,大二,08,36
3116006022,璩瑾瑜,大三,09,18
3116003235,通新翰,大一,12,21
3116007693,富苑博,大三,16,36
3116009900,轩辕杰,大一,13,43
3116006772,瞿泽洋,大四,16,22
3116008651,郑艳,大二,16,17
3116002148,扈越彬,大三,03,31
3116001027,夔　嘉懿,大三,05,25
3116009285,养伟诚,大一,09,03
3116005283,海华奥,大一,09,25
3116008621,薛涵润,大一,12,03
3116006383,卓擎宇,大二,06,25
3116004150,庾强,大四,07,39
3116003171,翁熠彤,大四,15,21
3116001144,赫连明达,大三,11,25
3116007105,戎娜,大三,04,34
3116003096,佟康成,大四,05,18
